movie_id,awardee
0060954949,0
B000H592C0,0
B000Q9X45I,0
1556617518,0
0253334721,0
0671023551,0
B000HU6JF8,0
0563538341,0
1581821298,0
B000G9SX8Q,0
B000FC1ELW,0
0679736522,0
B00086ZNM6,0
B0006AEWH6,0
0962857971,0
9992309482,0
0553345397,0
0800731026,0
B00069Y3X0,0
0739401955,0
0786816732,0
0875793258,0
0802137016,0
0679642579,0
B000N6KBK0,0
B000GLCVXW,0
B000KELG1S,0
B000N7A2TY,0
0679736530,0
B000NLQ90Q,0
056353835X,0
B000Q1DRDU,0
B000N768QU,0
B0007HVBUY,0
0786121149,0
0140133194,0
0806521813,0
B0006Y1Z36,0
B000HL3HFW,0
B000OV7PQC,0
0553141392,0
B0006AUPYU,0
B000KX8B0I,0
0679736549,1
B000GR9NMS,0
0440415322,0
0295974923,0
9997523830,0
156201224X,0
0192839780,0
0670436054,0
1406503223,0
0314143785,0
9997523849,0
B0006DI8CI,0
1854968785,0
B0007ILYIW,0
B0007H6P9Q,0
0765314150,0
B000GLCVZK,0
0563538376,0
0671045091,0
B0006AUPZO,0
B000I80Z3G,0
0195103238,0
B0007HKHTU,0
B000JBYIP8,0
B000JC4FGY,0
B000HMOLN8,0
B000J47I0W,0
B0006YLMF2,0
0395759196,0
1406503231,0
B000NHWAHQ,0
B00088WJEY,0
B000PD235M,0
B000NWV65S,0
B000NK98MI,0
B000COJ1RW,0
0563538384,0
B000HVYE36,0
987113813X,0
B000GSPSJY,0
B0008CQMFW,0
080652183X,0
B0007J1TYU,0
0941995046,0
0486220567,0
B0008CQMFM,0
B000U2T39M,0
B0007FUCBU,0
B0007HKHUE,0
B000NPY2V0,0
B000JJKAPW,0
0786198303,0
B000LC8FKO,0
0563538392,0
0156028409,0
0828891591,0
0486424596,0
B000KAAZQ4,0
0811202488,0
B000NTG4SU,0
B000727P86,0
B0006AWH2S,0
B0006WOQS4,0
B0000CLGCP,0
B000KUTSZI,0
0873499654,0
0252030168,0
B0001DBI1Q,0
1557044090,0
B000NPJ544,0
0786198311,0
B000FC1ERG,0
1890208787,0
B0000CKKXG,0
B0008CQMHK,0
B000NBEZZ2,0
B0001DBI16,0
B0000CLGCW,0
B00088FUN6,0
B000PX5318,0
B000MT7PJI,0
073664198X,0
B0006AWH4G,0
0754054748,0
0804900787,0
B000NUHEJW,0
B000HWT4KS,0
0750906545,0
B000FS6JAM,0
0720609577,0
0738704431,0
B000N768WY,0
1583332383,0
B0006AEWOY,0
1419141430,0
B000NPTZ6C,0
1904132626,0
0941995070,0
B000FC1ESU,0
B000065V1P,0
B000RCJAJ8,0
B000KTZ9HA,0
0895550660,0
B000065V2W,0
1417906898,0
B000J0HKNG,0
B00072HE50,0
B000065V2O,0
B000K3PALQ,0
B000065V2Z,0
B000OVBJZ0,0
1886705119,0
0192834827,0
B000065V2U,0
B000PX96TI,0
B0001DBI3O,0
0415332745,0
0451410955,0
0774037636,0
0471415340,0
B000065V2F,0
B0006AEWP8,0
1904132634,0
1577314549,0
B000H2FFME,0
B000FC1ET4,0
0792724593,0
B000KRBJB2,0
0192834835,0
0736625909,0
0441008321,0
B000GZB6CA,0
0786105127,0
B000065V35,0
B000L40O5G,0
B000GWPF0C,0
0967360706,0
0786198346,0
B0007HQCQ2,0
B0002P0VLG,0
B000K9Q3D4,0
B00085IDRE,0
1857927877,0
B0006ALN32,0
B00086KQ28,0
B0006AVLKC,0
0787111767,0
B0006E4U88,0
B0006BR7KY,0
B000KIV82G,0
0415332753,0
B000O04GRY,0
B00085Z9L2,0
0002214504,0
B0001DBI4I,0
B000NQ9UGG,0
038072846X,0
0805073876,0
B000RAZ706,0
B0000D1BVQ,0
B000PKNT8K,0
0679753117,0
0451410971,0
B0008CQMLQ,0
B0007JBIYG,0
B0001DBI5C,0
B0000D1BVR,0
B00086ZNWG,0
B0006AWH7S,0
1419108875,0
1577314565,0
0754054772,0
0965011453,0
B000K9Q3ES,0
B0000D1BVT,0
B000H3WPSU,0
B000K7J982,0
0743258207,0
158013176X,0
B000N7AYGK,0
B0006AVLMA,0
0807009792,0
0787955434,0
B000GSVNHU,0
B0002P0VNY,0
B0006ALN50,0
0787111783,0
1582613338,0
B000GR9NVO,0
B0006DY1Z6,0
B0001DBI6Q,0
B0000D1BWY,0
0786198362,0
0007141300,0
0873511522,0
B0006E9TF2,0
B000N6KBU0,0
1578563232,0
B0006BW6YQ,0
B000O3SBGI,0
B0007H6PAK,0
B0001DBI66,0
B000N6W8CY,0
B000I1OEYY,0
B000FC1EXK,0
0943832047,0
B0000D1BX2,0
B0000D1BXI,0
0962560502,0
B0001DBI7K,0
B0001DBI70,0
0786198370,0
B000O1RC2Y,0
B000P8ADJ0,0
B000H0JFGS,0
B0000D1BXK,0
158958032X,0
1568955820,0
B000QU7822,0
B0007EOZ2S,0
B000PL8NUS,0
B0007ISP48,0
B0007J8KCE,0
0802733735,0
B0000D1BXM,0
B000P7KTAE,0
B0000D1BX6,0
B0000D1BXL,0
0310245648,0
B0000D1BXO,0
B0000D1BXC,0
B0000D1BX4,0
B0001DBI7A,0
1400051061,0
0152052372,0
B0000D1BX9,0
B0000D1BX5,0
B000GTADPM,0
B000859KGW,0
0886463785,0
0465011012,0
B0007ISP5W,0
1565925092,0
0809485621,0
B00073C4OA,0
1568955839,0
B000OWNUWY,0
0878223223,0
B000MX6GFI,0
B000N774HM,0
B000BJ6BD0,0
B0006YSD2M,0
B000IX3FNI,0
B0007F9TNW,0
0316057932,0
B000GSLP2S,0
0812523679,0
0440945003,0
B000NPO4GS,0
9991165649,0
B000PRUV34,0
078628191X,0
0531301338,0
B000MON8WG,0
B000L568RS,0
B0008B5II0,0
0449004244,0
0740719076,0
0689306474,0
B000O05CBS,0
B000PD72LW,0
0156778181,0
0786105178,0
B0008AIWYS,0
0812926714,0
0837179904,0
067052512X,0
0895556154,0
B000H9CJ4Y,1
B000JLO41G,0
B000NQKF24,0
0679643109,0
B000871H20,0
B000B5MKSO,0
B0007EO3LG,0
B000NZ7XC0,0
0515073709,0
0613105311,0
B0007EI8US,0
1558746811,0
B000HW8EWC,0
B000MTBJVI,0
0449208281,0
158134788X,0
0801489784,0
0399504877,0
0736647481,0
B000FQ4OIS,0
B000N6KBZA,0
B000GSLP5A,0
0670525138,0
B000HWYZIY,0
0613215389,0
B0008A48V4,0
B000HAO9ZA,0
B000N5EYBI,0
0416019714,0
0345458354,0
B00086DZWQ,0
B0006BN42E,0
B00087AACS,0
0754038742,0
B0008CXD5O,0
0786193409,0
B000EE5M8C,0
B00086JUOI,0
B000NBAWDG,0
B000AMZQKW,0
B000GOWWX8,0
0253208734,0
0399504885,0
0151002762,0
B0006D8CWE,0
B000LHHGQ8,0
1932902570,0
0310245699,0
0505526166,0
B000N7BU86,0
B000BUK8ZQ,0
1578563291,0
0812540204,0
0252014170,0
0929005767,0
0786171901,0
0345458370,0
B00087AADC,0
B0007DNIC2,0
0816422354,0
B0006EUCJY,0
0922915032,0
0805057862,0
0940322382,0
0689852185,0
B000GXF6B4,0
B000Q59K3C,0
0679847154,0
0870117343,0
0679643133,0
1580628818,0
B000NQKF5Q,0
1419340549,0
B000Q9N60G,0
B0006BR7UY,0
B00085V650,0
0805057870,0
B0007DYCGS,0
0553214403,0
B0006BM8IK,0
B00086FR0E,0
0394500652,0
B0006AGO1S,0
0785711295,0
B000KGCHAA,0
0977134636,0
0689830688,0
B000JCA80Q,0
0198150628,0
B000IZQ0R4,0
0864424663,0
0590414720,0
B000I803Z6,0
B0007GWP1E,0
B000MS8778,0
B0007ED9NY,0
1903650275,0
0486292827,0
B000NOMNW6,0
0505526190,0
B000FQ4OM4,0
B0006EDNRC,0
0028643992,0
B000PCFAUS,0
B0006BM8JY,0
B00088SG5U,0
B0007I375A,0
B0007HGEDS,0
B0006CYCBK,0
0802849288,0
B000NDHQTW,0
B000HI2486,0
0671537229,0
0439104319,0
B000MM6IVG,0
B000NSMA84,0
0802132189,0
0922915059,0
B000GSEYWG,0
B0006AVLWU,0
B0007EYXSE,0
B0008AJSJG,0
0595308937,0
B00086QL54,0
B000QB4MLQ,0
0679406557,0
093678539X,0
B000GSFUCE,1
0963881701,0
0856674958,0
074343580X,0
0398073406,0
B000KHYQSK,0
B00071H08W,0
B0007J2PU2,0
B000EDD5V4,0
1405050381,0
B0008B0JDO,0
042508986X,0
B0007EYXS4,0
B000734736,0
B000PSFG88,0
0671443275,0
B000KT4LAQ,0
B0006FF4J6,0
156895090X,0
0736642528,0
0971725403,0
0879235365,0
B000NBQPXM,0
0520245989,0
0398073414,0
006097706X,0
0971940509,0
B000K0994S,0
0312175884,0
1423302133,0
0140112286,0
B0006EOHWM,0
0810908093,0
B000MC8XA0,0
B000P1F8JC,0
B000HYQW8I,0
070060572X,0
078619345X,0
061350299X,0
B000KW22DQ,0
1423302141,0
B0006ALNAA,0
B000FSADT0,0
B000NVZKIS,0
0553214446,0
188442810X,0
B000O05CK4,0
B000JV7X32,0
0786701870,0
B0008CWHP6,0
1933059605,0
0817980121,0
B000BTEOHK,0
B000E7NY7K,0
1850574154,0
B0006AWHDW,0
B0006IU60U,0
155652417X,0
B0007DNIHC,0
B000IXU0L8,0
0886778352,0
0842313079,0
B000BNKT3E,0
0425101703,0
B0006AKRW0,0
0853319081,0
038072359X,0
B0007GWP64,0
0938716301,0
0747576092,0
0404200745,0
B0006IU614,0
0886778360,0
0878422331,0
B0007GWP6Y,0
B000P1F8LA,0
B0006IU61E,0
B00088MLBU,0
079272514X,0
0606202056,0
B0007HLDTS,0
156097656X,0
B000FJ9CGY,0
B0007E3DXA,0
0061013919,0
0873384768,0
0575055030,0
B000NJCHYU,0
1850574170,0
B000GRAA16,0
B000K3KBQK,0
0061013927,0
B0006AKRXE,0
0700605754,0
B000MXM7C4,0
0941533506,0
1577315103,0
0786265930,0
B000OV8LSI,0
B000NDHQZQ,0
0743253345,0
B000877C4M,0
0786265949,0
B000PW4I9M,0
B000FPDZAC,0
0060845538,0
0375408754,0
0743529812,0
1574880241,0
0415311802,0
B0008AJSOQ,0
B00085Q70E,0
B00088AVVW,0
0345453433,0
0399102345,0
0786100273,0
B0006AKRY8,0
B0006OYVIW,0
B0006C2ZH8,0
B000JDWAHY,0
B0006BSZ14,0
B000FS6JU2,0
B0006AGO9U,0
B000NXKQTE,0
B0006W53Y0,0
1901903109,0
0486409104,0
B000LELY0K,0
1404331352,0
0921991274,0
B000NQFG28,0
1893079120,0
B000F00RN0,0
0192835408,0
0743435869,0
B0006AKRZW,0
0786171995,0
0890514410,0
0415311810,0
B000NZ2YCY,1
B000HWYZUM,0
B0006DD9PY,0
B00089I7F8,0
0740714198,0
1580970567,0
B000FIOI0U,0
0613287606,0
B000FQ4OUQ,0
B0008D2ELM,0
B000JDAMC4,0
B0006IU65U,0
B000GDC6SA,0
0375408770,0
B0007J8KSI,0
0754055345,0
B000K0C7RY,0
0742622827,0
B000QA97US,0
0676977162,0
0486409120,0
0618087842,0
B000CRO57U,0
0801484898,0
B000J2AD74,0
B000NVES4U,0
1581342993,0
B000Q6PP94,0
B000QU78C2,0
B0008AFP1Q,0
B000H2GBMW,0
B000GR5KG6,0
B000NKKP4S,0
B0000CMCEE,0
1574880276,0
0802116175,0
0836278445,0
B000NPUV7O,0
B00005VV0A,0
0877796521,0
B0006CYCL0,0
B0007K034Q,0
0786707356,0
B000FMLHRS,0
B00088YB6S,0
B0006IU678,0
B000PCH95C,0
0370310586,0
B0006AMJ3K,0
B000NWV6P8,0
B0006IU67I,0
B0006IU67S,0
B00087H82I,0
B000OU38BO,0
B0008D2EO4,0
B00088YB7C,0
B0006IU68M,0
B00065X16E,0
0823414779,0
078626599X,0
B000K6IOAW,0
0786812400,0
B0006CTDAU,0
0891305998,0
0072361638,0
B000NSLEXG,0
B000NS1RFG,0
076740596X,0
B0006IU682,0
B0006IU696,0
0439087597,0
B000MZO2KC,0
0590122282,0
B000K6IOBG,0
0156029065,0
B000QA48MK,0
B000NXFRMU,0
B000MNBTZU,0
0764226827,0
8483103281,0
0670172863,0
B00065X17S,0
B0000DHYFX,0
156044746X,0
B0007GVTSO,0
B000OVIATI,0
B000HWYZY8,0
0679732217,0
0312303270,0
B000GQZNS2,0
B0006Y8Q3I,0
B0000DHYFZ,0
0439303443,0
B000N780G6,0
B000J6Z2XU,0
B000GQEV9E,0
B00065X182,0
B0000CMCIM,0
B000N725P8,0
B000GT7FLM,0
B000J3AYEA,0
0679313109,0
0385309201,0
B0006AFSTW,0
B00088BRH4,0
B0007EE5FU,0
B000FTMOVY,0
B00005VV3B,0
0312286449,0
B000MCNLRK,0
0373274319,0
0192813951,0
0385419260,0
0890845042,0
B00005VV3C,0
B00005VV3W,0
0521296153,0
B00065X19G,0
0374269882,0
0679732233,0
B0007BRIIY,0
B00065X19Q,0
B000NICZAW,0
B000GR5KLG,0
1582790701,0
0613707524,0
B0006VV3HC,0
1556905793,0
B000JCQ1N4,0
0195159543,0
B0008C2W1U,0
B000K0C7Y2,0
B00087M7CO,0
0312286465,0
0805058427,0
B00093NR2Q,0
1555253776,0
069109537X,0
B00072HEPK,0
B000Q0ZXKQ,0
0809596296,0
0849551625,0
0374904855,0
157188369X,0
B0006ARIDQ,0
B000KEWAVI,0
0786177489,0
B000GR0LA6,1
B000PVYLKO,0
8420494011,0
B0000CMCKO,0
0716020548,0
B000GZYM8U,0
1584450150,0
0896216721,0
0792720245,0
0786177497,0
0155083740,0
B00087XX0E,0
0743215834,0
B000PV38N0,0
0613707540,0
B00071878Y,0
0310224764,0
0948390530,0
B0007H7LEO,0
B000B58SMQ,0
0691002177,0
B000LEG3EC,0
074352490X,0
B000NM15WC,0
B00005VV7R,0
B000KWRKYM,0
B000FOIDNM,0
156956549X,0
B00087H89Q,0
B000PCABZ2,0
B00087XX18,0
B00086QLEA,0
B00005VV7A,0
0679732268,0
B000NOUA5S,0
B000O1HE36,0
B0007FEJT6,0
1582790736,0
0446515892,0
8420494038,0
B00005VV74,0
B000H2N98Q,0
B0006YMIT6,0
0786194006,0
0020869207,0
B000E1CBNY,0
B000J534SG,0
0754017834,0
1596700165,0
B000OG0UFA,0
0451190785,0
B0008CGOQE,0
0786249978,0
B00089E40U,0
B00005VV9G,0
B000OVDBO2,0
B000FCNWDK,0
B000BGZFQW,0
1582790752,0
080913960X,0
079272027X,0
B0006BN4HO,0
B0006BYU40,0
0865437300,0
B00089E40K,0
B0006S29NW,0
0451213041,0
0613619021,0
0880708514,0
B000MQL0QU,0
0613999800,0
1582790760,0
B0007FFFBC,0
B0008CXDLS,0
B0007IYKG0,0
0613177665,0
1887166440,0
B000FZZ7BM,1
B0006AHK1Q,0
0865437319,0
B000H4O8P2,0
B000PW5E22,0
B000L9VDTM,0
B0007HHAC2,0
0753110849,0
B0006E4UWO,0
B000MR2N4M,0
B000B58SQC,0
0786282584,0
B0006ELA4A,0
1840239123,0
0471394203,0
0812927362,0
B000PHQCXW,0
B000877CC4,0
1558747451,0
0786194030,0
0195082141,0
B0006ALNS2,0
1561586153,0
B0007HBFMS,0
0865437327,0
0060002425,0
B000NCY1Y6,0
B0007FEJX2,0
B000H8C5DA,0
0967323800,0
B000O2STDY,0
B000J03ST6,0
0742628361,0
B000HW4BO2,0
1582790779,0
B0006AXDAS,0
0878919481,0
B000F5FNMA,0
B000N6Y070,0
B000JNK4V8,0
0451522133,0
B00087XX6S,0
B0006AGOHM,0
B000HUS5XW,0
B000PS0SGS,0
0440179157,0
1594130086,0
B000P7ML5A,0
B00087M7J2,0
B000O1HE8Q,0
0671731424,0
B00065X1AK,0
0813514894,0
0804118892,0
0451213076,0
0521368693,0
1400085861,0
B000JDWAXI,0
0064430251,0
B0006BSZAU,0
B0006AXDC6,0
0743524969,0
B000RFYCR0,0
B000MYSGVE,0
1568951507,0
1594130094,0
B0006ASE70,0
B000Q0VU26,0
0754050475,0
0385176996,0
B0006AWHXW,0
B0008AVINK,0
B000N66JZQ,0
B0007H7LLM,1
0708987982,0
B0007JV25G,0
B0006AWHXM,0
B0008CRIX2,0
B000GT7FWQ,0
B0006C3VEE,0
B000GRAADY,0
1587155818,0
B0006IU6EG,0
B0006IU6EQ,0
1596060247,1
0521495253,0
B000NQKFO2,0
5553671450,0
B000MC3YKO,0
B000P83C1G,0
B000F5FNPW,0
B000JLP09Q,0
B000JDWAYW,0
B000K6PF0O,0
B000GR5KV6,0
B00065X1CS,1
B000PS1O4I,0
B000GQPPGW,0
0140074546,0
B000HUS5Z0,0
B000H21NWU,0
0887140955,0
B0006BSZCI,0
B0006IU6FU,0
B0007EE5RI,0
B000BUMW5K,0
B0006IU6FA,0
B0007DEG1O,0
B0007ISPUW,0
1569560552,0
B0006R2K3W,0
B0006AWHZA,0
1410400719,0
0613376714,0
B000JJN59A,0
0451174755,0
B000PXESP0,0
0877791651,0
B00065X1DM,0
B000H00OAO,0
B000GR6GBO,0
0394556917,0
B000OX6DGI,0
B0006RX8HE,0
0752832433,0
B0006IU6F0,0
B0006ARIOK,0
0687008514,0
B000OV9HSQ,0
B0007EOZTQ,0
0786288043,0
1566911338,0
B0006IU6GE,0
B0007DOEJ8,0
B0007BRIUM,0
B0007EA22U,0
0393037207,0
B000EGN8G8,0
B000NB7YI2,0
B0006C3VGW,0
B000PFUCS0,0
B000K0DZ8Y,0
0500390282,0
B0006IU6GY,0
B00065X1EG,0
B0006ARIOA,0
B0006IU6G4,0
B0006IU6GO,0
B000FZZ7HQ,0
0553816691,0
0738700193,0
0525449868,0
B000NQKFQ0,0
006073065X,0
0380790904,0
1587155842,0
B0007H7LP8,0
B000MZO2ZW,0
B000F5FNS4,0
0824570022,0
B0006AGOM2,0
B000GZYMCQ,0
0754034410,0
055350262X,0
0671621416,0
0140168532,0
B000GR5KY8,0
B000KUFRJE,0
031299866X,0
B000F9JDUE,0
B00065X1FU,0
061317271X,0
B000NQKFRY,0
0745167594,0
B000QA54G4,0
0786178000,0
B0006C3VI0,0
0812922417,0
0465045855,0
078628806X,0
B000GRR6BI,0
B0007AL9VC,0
9561311836,0
0713901004,0
0151715548,0
B0007F5QP2,0
B0006IU6IM,0
B000JO6QKU,0
079226830X,0
1559351535,0
0895298406,0
B000NJQ64W,0
1584721723,0
B0006IU6IW,0
B0006IU6IC,0
B000F5FNTS,0
B00087SY12,0
1588277976,0
B0006IU6JQ,0
0312193033,0
0743414969,0
1593720122,0
B0006IU6JG,0
B00005VVCU,0
B001212867,0
B000F9JDWM,0
B0006IU6J6,0
0877791694,0
0553105035,0
B000FSS5SG,0
8408050419,0
0316384232,0
0764221973,0
0972931708,0
B0006BN4RO,0
1585424722,0
B00065X1HS,0
0700606394,0
B000N7BUYK,0
0764221981,0
B00065X1IW,0
B0007KERLG,0
B0006C3VKI,0
B000882YJO,0
B0006IU6KK,0
B000OTZ35E,0
0300010834,0
B00065X1I2,0
0736698809,0
068981528X,0
B0006IU6KA,0
B000GKVU8U,0
B000K6IOT8,0
1886778027,0
B000H4ZYFA,0
B000K4YE80,0
0192836021,0
B0007DOENY,0
B000GUJH8U,0
B0006IU6LE,0
0886774004,0
B000N5ML22,0
2010128737,0
B000L5GTZO,0
B000LA3DBC,0
B000GP4LGI,0
B0006IU6LY,0
046504588X,0
1846371643,0
B0006IU6L4,0
0226500721,0
1568951582,0
B0007EPVDK,0
B000N23PL6,0
B00089D8RK,0
B000OV4IM6,0
B000NZ4Q2K,0
B00088NHIG,0
0465045898,0
B0006IU6M8,0
0966074904,0
B005FMWAOM,0
0140621032,0
B000PRVRE6,0
B0007EE5Y6,0
0670686530,0
0451158725,0
B0006IU6MI,0
B00085Q7JU,0
0613194276,0
1400080932,0
B0006IU6MS,0
0821755951,0
B000GZC2ZK,0
0066239354,0
B000KVH8G8,0
B000KYJHR8,0
B00085Q7KY,0
B0007EF1EY,0
0375823514,0
0192797700,0
B00086MI4W,0
B0006IU6N2,0
0786178051,0
B00005WR2G,0
B000MVR3A2,0
B0006IU6OG,0
B000N356EY,0
1569472092,0
1886370028,0
B000877CP6,0
B0006DK0L0,0
B000MXD53Y,0
B000N78WEQ,0
0756400589,0
B000P22QD2,0
B000LELYKK,0
0802713424,0
B000GU9SAC,0
1841957976,1
0930407040,0
B000IZHU2I,0
B0006IU6PA,0
B0006IU6PU,0
B00005WR4N,0
1886778078,0
B000871HZW,0
B000CC0NF8,0
0446400998,0
0736423125,0
B000N7YEO8,0
0756400597,0
0393324842,1
B0007FX76W,0
B000N67FQS,0
0781240867,0
B000H27IXS,0
0880796863,0
B0006ASECA,0
B000I32JRQ,0
B0006F77IC,0
1593372787,0
0736627154,0
0143039105,0
B00086BO4M,0
B000K6KG0I,0
0786261617,0
0883446847,0
B0006CJFB2,0
0754018407,0
B000JNL0O8,0
0451506170,0
0634002066,0
B0006BSZNW,0
B000JVBRWK,0
0306810212,0
B000N78WGO,0
052134770X,0
0517220482,0
0613288270,0
B00087M7XS,0
B000I10ORA,0
B0007EF1H6,0
061310109X,0
B000NSBGYI,0
B000OUISKA,0
B00005WR5Y,0
B00087SY80,0
B0006IU6R8,0
B00087C9AO,0
B00005VVKY,0
1563897962,0
1558748008,0
B000NJ4KU4,0
B00005WR6Z,0
B00086BO5Q,0
B000N63C2E,0
B0006IU6RS,0
067169863X,0
B000NJL71Y,0
0805059032,0
0312155506,0
B000N3JULY,0
B0006IU6RI,0
B000OUONC2,0
B0006E1N3S,0
B00005WR73,0
B000OXL8ZE,0
1593356706,0
B000P18754,0
B000GRS27A,0
0887764614,0
B000TKRQKI,0
B000MX2DR8,0
0810005727,0
B000NPUVTC,0
B0006AHKC0,0
0415091659,0
B0006IU6S2,0
0152010599,0
0001055313,0
080944383X,0
B00005WR77,0
B000KI7B0O,0
1593979843,0
B0006IU6SC,0
1417903155,0
0006512011,0
0783816421,0
B0007DKB5Y,0
B0006IU6SM,0
0891417117,0
0380703211,0
B000NXMIJU,0
B000K099YS,0
B00087YT2K,0
0553817213,0
B00087C9C2,0
1574534297,0
1582973857,0
B0006AGOYA,0
B0006IU6TG,0
B000NQBD1Q,0
0006478697,0
B0007DKB68,0
B00085M40G,0
0001055321,0
B000PRVRL4,0
1558748024,0
B0007EVQDE,0
B0006IU6UA,0
155054814X,0
157646444X,0
B000JF3OUY,0
B000QBS01E,0
0553210181,0
0767914708,0
B0007DKB7M,0
B00005WR9E,0
1558748032,0
0975564943,0
0782142907,0
B000855HU0,0
B0006IU6UK,0
B000GUJHAI,0
B0006ASEH0,0
0373766548,0
059600768X,0
B000855HVO,0
0823410447,0
0441054803,0
B000FK5UUU,0
1582973873,0
0763618470,0
1576464458,0
B0006IU6V4,0
B000KXJZ9E,0
0800634942,0
B000N78WLY,0
B0006CKB2O,0
0195061225,0
B00088IIFI,0
B000JJN5I6,0
B000L7QB2I,0
B000KUSD18,0
0007121075,0
0830716815,0
B000HF6F6Q,0
B0006EBC0M,0
B000EKQYVA,0
0385503466,0
B000NJL75A,0
B00005VVO3,0
055321019X,0
B000NJL75U,0
B000GUJHB2,0
0786813091,0
B0006IU6W8,0
B00005VVPZ,0
B0007I43JO,0
B0006BZQ6Q,0
B000P44LMY,0
1576464466,0
1417958804,0
0380978970,0
B0008613WA,0
0375713549,0
0767914724,0
1582973881,0
1595540334,0
B0008AWELU,0
B00005VVPF,0
0395585627,0
1593356749,0
0757302653,0
1581344104,0
B00089E4GY,0
B0007IZGH2,0
B000NQ0SOO,0
B000NTZHE2,0
B000TZ50WY,0
B0008A11OQ,0
0743216490,0
B000NJL77I,0
1576464474,0
B000LA3DNU,0
159308028X,0
0152016058,0
0896217388,0
B0006AXDWG,0
B0007EFX8S,0
B000NPPWM8,0
B000735Z14,0
B000RAU8ZA,0
0964459345,0
078628319X,0
B000K1V9OU,0
B000P9ILT8,0
B0006IU6XM,0
0757302661,0
0844609412,0
156511180X,0
B0007G3450,0
0553287338,0
B0006QAZHQ,0
B000NJL78C,0
0876852630,0
B000NJL78W,0
B00005VVRN,0
B000NJL78M,0
0141390832,0
B000GRAAXY,0
B000GUJHEY,0
0373871627,0
B00005VVRF,0
0618083561,0
B000NQ0SQC,0
B00087YT7K,0
B00005VVR2,0
0393308839,0
0679457968,0
0373121938,0
B000LELYVE,0
0385067542,0
0814654118,0
0373871635,0
B0007IZGKE,0
0670681644,0
0441495478,0
B000MVRZ5A,0
B0006IU6ZA,0
B000NJL79G,0
B000CIXP0W,0
B000K7F6NY,0
B000OVP8WA,0
1576464490,0
B000GUJHF8,0
B000HFW4CU,0
1573920312,0
B00005VVTV,0
B0007FX7AI,0
1596006757,0
B000KEZ56U,0
0152016082,0
B0008ARFDW,0
0838640281,0
0373871643,0
B00086RHMU,0
0393964582,0
B000J0W57M,0
088776469X,0
1591024013,0
1581344147,0
1569870217,0
B000OUDTIQ,0
B000N24LEG,0
0375829059,0
0330313371,0
B0008BI28S,0
0618083588,0
B000HZ2OR0,0
0715373854,0
B000PW6A70,0
B000H39VC8,0
0844201405,0
B000OVP8XY,0
019283116X,0
0886460077,0
B000JCC052,0
0786245611,0
B000HJYYZG,0
B000FJK4WU,0
B000JPNRDS,0
0671622005,0
0060825219,0
B000GA6SUK,0
0847821196,0
B000JV2YSG,0
0152016090,0
1559352116,0
0449911225,0
0786868767,0
0373871651,0
B000B6KUF8,0
1596006765,0
B000OUZHPO,0
B000E0IOA4,0
B000861ZEQ,0
B000N6Y0Q6,0
B000BD8DD2,0
B0006WGKOW,0
B000GLHB1E,0
B00086MICO,0
B00086RHOI,0
B0007DFC3U,0
B000GUJHIU,0
B000KTWY8M,0
0199120927,0
B000GUJHIA,0
0671622013,0
B00088NHY0,0
B000EC4NUM,0
0778606708,0
B000E1ZYFG,0
0425196151,0
B00005VVVO,0
B000BIBJHO,0
B000C1Q3OO,0
B000GKPZS6,0
B000H1GTSE,0
1404311033,0
B000GS7XNI,0
B000EY3NX8,0
0916766160,0
0412200902,0
B000NRCU08,0
0786868783,0
B00087TU0Q,0
1568952155,0
B000NQ0SV2,0
B000861ZG4,0
B000FIEKA8,0
0395271614,0
B0006E6MJ8,0
B000Q38LP2,0
B000J54WF0,0
B000P3ZKHA,0
B000NQ0SVC,0
0613173325,0
B000K5U0KK,0
B00087N3PE,0
B0008A7S5C,0
0727860488,0
0801486076,0
B0007EWM8C,0
B00005VVXT,0
B000GUJHK8,0
0756401135,0
0816601143,0
B000H1GTUC,0
0670869619,0
B000HKJJZK,0
B000NWN06G,0
0071423206,0
159600679X,0
037542105X,0
B0006DLS02,0
B0007DKBAE,0
B0006XSVJI,0
B00005VVXO,0
B000K7F6S4,0
B0006DF1P0,0
B0006C9QVQ,0
0743520602,0
1593974949,0
B00005VVXD,0
0742624021,0
0788197304,0
0373871686,0
B000U2KX7I,0
0828850399,0
0066212995,0
0670356549,0
B000N196LK,0
1579550134,0
B000735Z9Q,0
B000GRM7MQ,0
B000884Q5Y,0
141910022X,0
B000NAXYJQ,0
1587156474,0
B000HFQ9R6,0
B0007DKBBI,0
B0006D68B6,0
1584722347,0
0778606732,0
B0006DLS1Q,0
B00085R3HA,0
B000K3T17A,0
B00005VVYM,0
B0006BTVHG,0
0788705725,0
0736622292,0
0742624048,0
0743520629,0
0394480104,0
061317335X,0
B000NCZTLU,0
1857152719,0
B00085H51E,0
B0007H8HTW,0
B0007H8HTC,0
B0006BYUUY,0
B0007KGJ8K,0
B0006ASEUW,0
B000Q87XTM,0
B000NJL7A0,0
B000MXYTJS,0
0939708116,0
B0006ANFI8,0
B0008AAQQK,0
B0007JV2SS,0
1593373341,0
0870715283,0
B000N68BNE,0
B000O2OQCM,0
0743520637,0
1591024080,0
B000N63CBU,0
B0006AHKRU,0
B000CC0NXK,0
084238104X,0
0441490530,0
B00005XN1B,0
0440241871,0
B000NJL7AA,0
B0006XIX5A,0
