movie_id,awardee,firstTime,lastTime
B0007F43WY,0,1340409600,1360800000
B0006S6ASC,0,1346889600,1346889600
1559725214,0,1354060800,1354060800
B000HFUA7Q,0,1341014400,1351555200
B000858TZA,0,1312588800,1359676800
B0007DSMIM,0,1357257600,1357257600
B000B581LE,0,1356652800,1356652800
0395539668,0,1321056000,1321056000
B000O3SGHW,0,1346284800,1346284800
037570017X,0,1325462400,1325462400
B000FMRH7W,0,1357430400,1357430400
B000N5ZVY2,0,1314748800,1314748800
0747267413,0,1350172800,1350172800
B000BPG2I8,0,1309132800,1348617600
B000PQCUCA,0,1325203200,1361491200
055323093X,0,1359244800,1359244800
8432230804,0,1339372800,1339372800
1582431337,0,1307318400,1307318400
B000GJCX8W,0,1319241600,1319241600
0380728990,0,1362096000,1362096000
0613237358,0,1323129600,1342224000
0786198877,0,1347235200,1347235200
B000HKMVVY,0,1304899200,1361750400
0786198885,0,1321920000,1361664000
B0007F008K,0,1319155200,1319155200
1417636386,0,1332201600,1332201600
0801010500,0,1351900800,1351900800
0395572266,0,1313625600,1313625600
B000NW9PWE,0,1340668800,1340668800
B0006AVQOS,0,1314230400,1351728000
0913866156,0,1328659200,1328659200
B00085IIVA,0,1357603200,1359763200
B0007DXLVA,0,1299369600,1356825600
B00087KDWU,0,1328659200,1361145600
085476674X,0,1318723200,1318723200
0312859295,0,1342051200,1342051200
B000K3LC0O,0,1331251200,1350000000
0312308604,0,1313452800,1313452800
1400051576,0,1341446400,1341446400
B0006YAXMK,0,1331769600,1343088000
0071464980,0,1358208000,1358208000
0813905141,0,1309132800,1361318400
1933241004,0,1354492800,1354492800
0152052887,0,1355702400,1355702400
B000BPG2JC,0,1308614400,1358035200
0893400963,0,1347321600,1347321600
0060778474,0,1322265600,1322265600
B0006QVW2S,0,1338940800,1338940800
0330487167,0,1328140800,1328140800
0060646918,0,1361491200,1361491200
0900588020,0,1302825600,1302825600
0689852649,0,1332892800,1343865600
1590070283,0,1299369600,1362268800
086547477X,0,1347753600,1347753600
B0002OK9YG,0,1322092800,1322092800
1417636394,0,1299888000,1301616000
B00087KDXY,0,1352851200,1352851200
B0006CHSBG,0,1357516800,1359590400
0679444599,0,1321660800,1361232000
B00087KDX4,0,1326326400,1326326400
0802132626,0,1313452800,1313452800
0156028999,0,1310601600,1310601600
B0002D6CGG,0,1336780800,1336780800
B0002D6CHA,0,1328400000,1333843200
B0007GQZ6K,0,1320624000,1341187200
B000KFX0NE,0,1326844800,1326844800
B00088BW6A,0,1315267200,1361145600
0374528667,0,1345248000,1345248000
B000N7855M,0,1359072000,1359072000
B000H2ALHI,0,1359676800,1359676800
B000BPG2LK,0,1317600000,1356048000
B000I1QB2M,0,1320796800,1345334400
0505526646,0,1334275200,1340755200
1878442872,0,1312156800,1353369600
B000J2ELJU,0,1329868800,1329868800
B000J4LFW4,1,1321488000,1321488000
1403964335,0,1310342400,1310342400
0517064200,0,1321833600,1346803200
0802132634,0,1303516800,1303516800
B0002OK9Z0,0,1308441600,1311897600
B00086F0C4,0,1312761600,1316908800
0002236575,0,1305072000,1358812800
B0002OK9ZU,0,1317772800,1326499200
1859604358,0,1360022400,1360022400
B0007GQZ6A,0,1302134400,1362009600
1423307585,0,1314921600,1361145600
B000BPG2LA,0,1309392000,1349913600
B000INVHBK,0,1359244800,1359244800
0517880946,0,1330041600,1330041600
1854875841,0,1316044800,1345507200
0786210737,0,1345766400,1351728000
0783891334,0,1355529600,1355529600
B0007FUHN8,0,1360454400,1360454400
B000N6KGZK,0,1312675200,1345248000
B0006AF1ZS,0,1302480000,1361923200
0553528955,0,1357948800,1357948800
B0008AJXEQ,0,1355011200,1355011200
B0007E9DGG,0,1305072000,1332028800
B0002D6CIY,0,1339200000,1359590400
B000IXV10W,0,1351814400,1351814400
B000KSD5AY,1,1306195200,1356480000
B00086A18M,0,1308441600,1355961600
0297833995,0,1353628800,1353628800
0684815826,0,1343433600,1343433600
0671669257,0,1340668800,1345939200
B000CGZ66U,0,1315526400,1315526400
B000INVHC4,0,1317340800,1360281600
1592530362,0,1355616000,1355616000
0679428518,0,1361318400,1361318400
0786210745,0,1319068800,1351900800
B000J3794I,0,1306368000,1361664000
0785733280,1,1312243200,1359504000
067003407X,0,1306800000,1314662400
0613524950,0,1313539200,1313539200
0785110143,0,1314316800,1314316800
0613673018,0,1338595200,1338595200
0142500348,0,1334880000,1340236800
B000JZFM2M,0,1336176000,1336176000
0810836092,0,1309824000,1309824000
0312964374,0,1338854400,1338854400
096236746X,0,1315440000,1315440000
078795599X,0,1310947200,1361145600
B0007FJNL0,0,1339804800,1339804800
0393074633,0,1321574400,1321574400
B000P5YWTU,0,1299715200,1354665600
0517152789,0,1316476800,1355702400
B000PI6CPO,0,1313712000,1326672000
0553583077,0,1353715200,1353715200
B000NZSLC6,0,1305158400,1305158400
0517880962,0,1356998400,1356998400
1587430622,0,1348444800,1348444800
B00088FZZO,0,1354320000,1354320000
B000G9TY5W,0,1316822400,1360800000
B0006AQRH4,0,1332892800,1332892800
B000HDXEIU,0,1312156800,1357689600
184511017X,0,1354406400,1354406400
B0006R0XB8,0,1337731200,1360713600
B000GWTNZ0,0,1329609600,1329609600
B00087FEPG,0,1325635200,1360627200
B0006AKWQQ,0,1315267200,1350864000
B0007E9DIO,0,1325203200,1325203200
0613309863,0,1306972800,1306972800
B000O162RU,0,1319155200,1319155200
B000HZ60ZW,0,1303257600,1329868800
0691029024,0,1311724800,1311724800
0745188931,0,1345852800,1345852800
B000KO4ITU,0,1343088000,1343088000
B0007JNDPS,0,1322438400,1361232000
B0007H6UIW,0,1311206400,1359331200
1419147463,0,1355961600,1361750400
055352898X,0,1303689600,1343433600
0873649087,0,1312243200,1312243200
0393312003,0,1358640000,1358640000
B000HI297W,0,1360627200,1360627200
0553583085,0,1354060800,1354060800
0684837366,0,1323993600,1352419200
B000N6BE0G,0,1315785600,1315785600
B0007DMRYC,0,1305331200,1305331200
B000QE77W4,0,1321833600,1321833600
B000HI297M,0,1358467200,1361404800
B000B8K6XM,0,1330732800,1330732800
B000HOXCBI,0,1358035200,1358035200
0007147309,0,1305244800,1356480000
B0002D6CMU,0,1329609600,1329609600
B000E2ZL76,0,1304812800,1357862400
B000K0D85Y,0,1303948800,1303948800
0759550077,0,1362009600,1362009600
0441003915,0,1351296000,1351296000
B0006AFXGU,0,1357689600,1357689600
0880012838,0,1360713600,1360713600
0385126670,0,1315267200,1361232000
0812016572,0,1346630400,1346630400
B000EUPK06,0,1303948800,1330732800
B000OTWDWU,0,1302998400,1302998400
B0006RRB9U,0,1356393600,1356393600
B000QBFC1A,0,1313193600,1360022400
0451212975,0,1357948800,1357948800
B000J63NLS,0,1330819200,1353888000
B000JSDJJM,0,1304380800,1358553600
1556430698,0,1309219200,1309219200
B00085JEI6,0,1336089600,1336089600
B000J539B8,0,1356307200,1356307200
B000JJLBKA,0,1350000000,1350000000
1556855222,0,1345939200,1345939200
B00085KA48,0,1317340800,1362009600
0886900727,0,1352678400,1352678400
B000MLFYF8,0,1300665600,1354060800
B000GQZSIM,0,1306627200,1306627200
0786287918,0,1349136000,1349136000
B000N66OEC,0,1348963200,1348963200
B000OVIFJI,0,1335312000,1340496000
B000K08BIS,0,1299888000,1361318400
0748710507,0,1299369600,1356825600
0824503198,0,1306627200,1345593600
0151008728,0,1339027200,1339027200
0486447162,0,1351123200,1351123200
1593101848,0,1360713600,1360713600
B000N65SZ8,0,1333584000,1333584000
0671559257,0,1342656000,1342656000
B000GR4TUO,0,1343433600,1343433600
B000KX8GDU,0,1316304000,1359072000
0465017010,0,1321142400,1332979200
B0002D6COS,1,1306281600,1306281600
0748710515,0,1320192000,1320192000
B0007DSMT6,0,1306540800,1306540800
0310704111,0,1301961600,1301961600
B00086JZUM,0,1353974400,1353974400
B0002D6CPC,0,1316304000,1343001600
045121840X,0,1313020800,1313020800
0515118044,0,1328313600,1348444800
B000OXEFU4,0,1341187200,1360540800
B0007KEW1Q,0,1356652800,1356652800
B000L579FI,0,1311206400,1330732800
0933932669,0,1303948800,1303948800
092291558X,0,1343952000,1356998400
1880656523,0,1350864000,1350864000
0786122250,0,1311552000,1361232000
B000OVCKTY,0,1316995200,1316995200
B000EHCX72,0,1315180800,1360627200
019274190X,0,1307836800,1307836800
B000N66OFG,0,1319932800,1355875200
0843948760,0,1311811200,1341273600
B0007FQE4E,0,1328832000,1328832000
B0006C403K,0,1356134400,1356134400
B00005Q55M,0,1309392000,1351641600
B000KD5GM4,0,1313625600,1359763200
B000H65IDQ,0,1328832000,1328832000
0748710523,0,1349308800,1349308800
B000MOO9LU,0,1351728000,1351728000
B000HEYVD6,0,1310601600,1360454400
0192741918,0,1307836800,1307836800
B00005Q55H,0,1301788800,1360540800
B000JLHBXE,0,1312156800,1312156800
089526417X,0,1306972800,1323907200
0765315254,0,1349136000,1349136000
067001804X,0,1300406400,1359676800
B00005Q55I,0,1357516800,1357516800
1556855257,0,1302825600,1357344000
B00005Q55J,0,1308268800,1309737600
082174318X,0,1343779200,1343779200
B000QFO8BQ,0,1318032000,1318032000
1416603328,0,1345507200,1345507200
B000NZSLJE,0,1299369600,1299369600
0689858167,0,1340668800,1340668800
0395330750,0,1344470400,1344470400
B0002D6CRU,0,1326240000,1338768000
B0002D6CRA,0,1304035200,1356739200
1570584494,0,1310947200,1359763200
0671024698,0,1336694400,1336694400
B000GTCA26,0,1336867200,1358553600
B000G5V7HE,0,1300924800,1361145600
B00072BOOC,0,1332460800,1333065600
B000NKKU0W,0,1349827200,1349827200
0060977590,0,1313020800,1313020800
B0006C404E,0,1336435200,1336435200
B0007JJA50,0,1341360000,1341360000
B000N66OH4,0,1303344000,1303344000
B000J539FO,0,1317168000,1356825600
B000HEYVEU,0,1337558400,1337558400
B000EG6QVC,0,1310428800,1320969600
B000NXKVRG,0,1308268800,1360281600
B0007EU3ME,0,1309910400,1358553600
B000NSGKFS,0,1354838400,1354838400
B0002D6CRK,0,1310774400,1310774400
B000EPPCIQ,0,1341100800,1341100800
B000GQE4IW,0,1350604800,1350604800
B000K18WWC,0,1323302400,1323302400
9810234902,0,1327795200,1327795200
B000NO418U,0,1325894400,1325894400
B000GLULV6,0,1334188800,1335571200
0152053409,0,1304985600,1322006400
0373809689,0,1321660800,1321660800
B0006DK50Q,0,1345248000,1345248000
0786199407,0,1300492800,1358380800
0805074937,0,1350950400,1350950400
B000ERAIQA,0,1358121600,1358121600
0785788980,0,1300492800,1360972800
0816130361,0,1303862400,1360886400
0670211656,0,1307232000,1329782400
0523485182,0,1324857600,1324857600
0393058638,0,1324252800,1358121600
0374126151,0,1323907200,1323907200
B0007FKJAE,0,1307404800,1307404800
0141014822,0,1356307200,1356307200
0151460485,0,1333756800,1333756800
1569471932,0,1303689600,1313193600
0310908175,0,1353974400,1353974400
B00086KVDC,0,1301529600,1359849600
B000F9IMVK,0,1326931200,1326931200
B000AQNSH6,0,1336953600,1336953600
B0007DOJ7U,0,1357430400,1357430400
0393312089,0,1309132800,1341792000
1556618670,0,1349827200,1349827200
B000HQ4Q52,0,1322784000,1344038400
0765315289,0,1360022400,1360022400
B000KD5GP6,0,1308960000,1359849600
0394743253,0,1319932800,1353542400
B000HEYVG8,0,1356998400,1356998400
0395755301,0,1344729600,1344729600
0373075758,0,1315872000,1315872000
0974286648,0,1325203200,1325203200
B000E2JS02,0,1357430400,1357430400
B000F1H1LK,0,1330646400,1330646400
B000JWY5M8,0,1331337600,1355875200
0060757507,0,1299888000,1358640000
B000HKJO0K,0,1329004800,1329436800
B00086F0PQ,0,1321488000,1321488000
B0002D6CU2,0,1309651200,1309651200
060960225X,0,1301529600,1306627200
B000HEYVHM,0,1349136000,1349136000
0685116301,0,1328918400,1328918400
B000Q153RS,0,1341792000,1341792000
0060536993,0,1306281600,1329609600
B00086185W,0,1300665600,1300665600
B000Q9X9QW,0,1299196800,1361404800
B00086LR0I,0,1359590400,1359590400
B0006DJ9HQ,0,1300147200,1300147200
0486420701,0,1330041600,1333670400
B000J4BHM2,0,1361836800,1361836800
1894345142,1,1306108800,1306108800
0485105004,0,1325808000,1345852800
B000GON3N6,0,1337731200,1337731200
B000EYHKLE,0,1303862400,1360108800
B000MWRM2K,0,1331337600,1331337600
B0007DOJ98,0,1319673600,1319673600
073664850X,0,1355788800,1355788800
B000NOZE9A,0,1332374400,1332374400
B000GSLUBE,0,1324512000,1334102400
B0002D6CVG,0,1354579200,1354579200
0834801256,0,1318118400,1318118400
0451014448,0,1300579200,1353110400
B000HEYVIG,0,1343606400,1343606400
B000NUOABC,0,1345248000,1345248000
0441009425,0,1313193600,1323388800
B000OVIFRA,0,1313625600,1313625600
0834801264,0,1318118400,1318118400
B0007F0W2E,0,1356739200,1356739200
B000GSLUCI,0,1299456000,1359331200
0806522984,0,1324252800,1324252800
0786177934,0,1342051200,1342051200
0751516694,0,1356480000,1356480000
1400030625,0,1336348800,1336348800
1559720387,0,1341187200,1341187200
0330350730,0,1343001600,1343001600
B000HEYVJA,0,1343865600,1349654400
B000SF8E8M,0,1316908800,1353715200
B000GM0IQI,1,1324944000,1324944000
B000KU67AW,0,1301875200,1355961600
B0006AFXRY,0,1336348800,1336348800
0754055876,0,1314921600,1327795200
B0002D6CXE,0,1301356800,1301356800
B000K7DCVC,0,1308960000,1308960000
B000J539L8,0,1300406400,1361318400
B00005W03Y,0,1299888000,1361750400
0030471648,0,1356825600,1356825600
B000K8QJ98,0,1345766400,1345766400
1568956908,0,1305331200,1361664000
B000PRVW0K,0,1350950400,1350950400
0374413746,0,1316131200,1316131200
B000HEYVK4,0,1360281600,1360281600
B000PWV82W,0,1338076800,1338076800
B00005W038,0,1301529600,1360713600
B0002D6CXY,0,1339459200,1357689600
B00086KVH8,0,1337385600,1337385600
B000GSA4X4,0,1311465600,1311465600
0679445153,0,1358208000,1358208000
B000N67K90,0,1314403200,1356307200
0918226325,0,1318032000,1318032000
085151104X,0,1352937600,1352937600
0679732713,1,1327881600,1328227200
0007142404,0,1320451200,1320451200
B0002D6CYS,0,1350518400,1350518400
B00005W04X,0,1311033600,1360022400
0425035255,0,1308009600,1358899200
0972864601,0,1354579200,1354579200
1559704306,0,1316822400,1316822400
0811843270,0,1352246400,1352246400
B000GTCA94,0,1340668800,1340668800
B00072MIY2,0,1340928000,1340928000
B000JI69FI,0,1361836800,1361836800
B00089Z1DE,0,1357257600,1357257600
B0006XM9EQ,0,1358899200,1358899200
B000K6TNFM,0,1305158400,1305158400
B0006ALSKU,0,1300924800,1361836800
0786106255,0,1306713600,1337212800
0312325290,0,1339027200,1339027200
B000QFZ2NY,0,1303344000,1356739200
044100945X,0,1300665600,1356998400
B0002D6CZC,0,1332547200,1332547200
B000HN2A0I,0,1355961600,1355961600
B000H7MJ3W,0,1307318400,1361318400
B0000CND40,0,1355702400,1355702400
0965437108,0,1331424000,1331424000
014071491X,0,1331769600,1342569600
B000K08BTC,0,1314144000,1360627200
0687062594,0,1316736000,1316736000
0792720717,0,1306195200,1306195200
B000J539N6,0,1299456000,1359504000
0553231537,0,1336780800,1361923200
0911038507,0,1359849600,1359849600
B00005W054,0,1312156800,1348272000
B000HEYVMW,0,1305072000,1305072000
0756609917,0,1312502400,1312502400
B0007D9V78,0,1330214400,1330214400
B000OW58FG,0,1309824000,1309824000
091822635X,0,1318032000,1318032000
0786707895,0,1359849600,1359849600
B000JVGVMG,0,1313452800,1313452800
B000K1OGPE,0,1327104000,1327104000
0151003823,0,1354060800,1354060800
B0007J3QMI,0,1327104000,1327104000
1594130507,0,1349654400,1349654400
B000HW9FTS,0,1306108800,1306108800
B00089O7CK,0,1313452800,1325030400
B00086AX3A,0,1339891200,1339891200
0425140318,0,1353542400,1353888000
B00005W06T,0,1309305600,1355443200
B0006CYHPG,0,1332547200,1332547200
0756609925,0,1312502400,1312502400
B000NUIFP4,0,1326758400,1326758400
0893401560,0,1306540800,1306540800
B000J2FHHA,1,1307836800,1344384000
0934211620,0,1306454400,1307404800
078621130X,0,1354406400,1354406400
B000GSLUHI,0,1328227200,1328227200
0786199490,0,1322352000,1360108800
B0006W64LG,0,1328745600,1328745600
B0007ITQ6E,0,1328313600,1356739200
0671532855,0,1331683200,1331683200
B0007GVYVG,0,1324512000,1334102400
B0006YSIHM,0,1355702400,1355702400
0261102184,0,1328832000,1347840000
0486420760,0,1329609600,1329609600
B000LBSPZK,0,1339804800,1339804800
B0007D9V96,0,1346025600,1346025600
B000HED7KY,0,1344384000,1344384000
155950031X,0,1330387200,1330387200
B00005W07J,0,1335571200,1335571200
B0006AFXV0,0,1356566400,1356566400
B000H00T7M,0,1300752000,1353974400
B0007ISUKW,0,1318550400,1318550400
0451213505,0,1317686400,1332892800
0373600739,0,1351987200,1351987200
B000JE7BSQ,0,1299542400,1299542400
B000HB12FE,0,1356307200,1356307200
B00005W08Y,0,1320710400,1320710400
B000I3BHNI,0,1349136000,1349136000
0679429107,0,1304467200,1304467200
B000GX1C9O,0,1360454400,1360454400
1932815104,0,1360022400,1360022400
B0008CMOEA,0,1346457600,1356220800
B000LBCWLI,0,1311379200,1348272000
B000HCN29M,0,1303689600,1303689600
0679826718,0,1316563200,1347408000
1901285227,0,1325721600,1325721600
0785270981,0,1334880000,1334880000
B00005W08S,0,1359331200,1359331200
B000NIOU14,0,1299196800,1358899200
B000PH0ZJ4,0,1344643200,1344643200
B000JM9ZJ6,0,1306454400,1346716800
B0007F5VDE,0,1357689600,1357689600
B0006CTIFK,0,1342224000,1342224000
B000NVE1RY,0,1354406400,1354406400
B000PDHSE8,0,1314835200,1354752000
080505894X,0,1330387200,1335657600
B000NN7JXA,0,1321660800,1321660800
0802111734,0,1317686400,1317686400
B000Q6PUAS,0,1308441600,1349740800
B0006QVWIC,0,1300579200,1300579200
0801419174,0,1345593600,1345593600
029270920X,0,1303430400,1303430400
1574886266,0,1353888000,1353888000
0373059752,0,1330905600,1330905600
B00005W09S,0,1314403200,1314403200
0451141075,0,1347926400,1347926400
B00005W090,0,1314662400,1314662400
B000NW6I92,0,1304640000,1343779200
B000712AB4,0,1300752000,1300752000
B00005W09Q,0,1354406400,1354406400
0609801341,0,1359158400,1359158400
0312176929,0,1361923200,1361923200
B000NXMN5Y,0,1299628800,1331164800
B000NP5B92,0,1330473600,1330473600
067153288X,0,1303257600,1303257600
B000NPQ16E,0,1324080000,1331942400
B000K0OY3Y,0,1312156800,1334102400
B000NOYIWO,0,1307232000,1307232000
B0007DTINU,0,1330560000,1330560000
B00086VPRS,0,1352246400,1352246400
B000E68U6G,0,1305158400,1305158400
B0007ITQ9G,0,1311379200,1311379200
B0006DZYI4,0,1327708800,1327708800
B000HEUS1U,0,1308441600,1308441600
B000L3PXOY,0,1332201600,1332201600
B000N785LQ,0,1324512000,1324512000
B0006BN9GK,0,1326672000,1326672000
B000K4XNAA,0,1356912000,1356912000
0878919953,0,1344211200,1344211200
B000NWKAU0,0,1326931200,1352678400
201016671X,0,1300752000,1352764800
B000KXO7EW,0,1305849600,1305849600
B0007JJAB4,0,1316736000,1316736000
B000CQBZFG,0,1330560000,1330560000
B000J2LCCO,0,1351728000,1351728000
B0007DTINK,0,1299369600,1361750400
B0006AWMSW,0,1344902400,1344902400
B000J0TFZ2,0,1332374400,1332374400
1404315861,0,1359676800,1359676800
0833519743,0,1315958400,1333065600
0310246792,0,1326067200,1326067200
B0007DZDEI,0,1299456000,1331424000
080282885X,0,1353628800,1353628800
0756609976,0,1352937600,1352937600
B000GM0IZ4,0,1337040000,1337040000
0743270460,0,1348876800,1348876800
B000MWFWN6,0,1307145600,1361059200
B0006CYHUQ,0,1336003200,1336003200
1892597268,0,1355097600,1355097600
B0006BO536,0,1334102400,1334102400
B0007H7QHQ,0,1299369600,1361664000
B0007F6R2S,0,1306368000,1359417600
0345437969,0,1322438400,1359158400
B0007DTIOY,0,1307750400,1331683200
0786211350,0,1313971200,1345334400
B0006F1AAI,0,1354838400,1354838400
0887405274,0,1306713600,1306713600
B0006YSILI,0,1320624000,1320624000
B000728QFC,0,1302652800,1302652800
B0009FJKDE,0,1331510400,1331510400
B0007FQEEO,0,1310169600,1342396800
B0008APSTU,0,1325462400,1362096000
B000GDYVNS,0,1299196800,1361491200
0395110785,0,1307404800,1350777600
B0006OZWBM,0,1360454400,1360454400
B000NX7Z1G,0,1307923200,1360627200
0786194529,0,1321315200,1347840000
0751511773,0,1319241600,1319241600
087728945X,0,1344902400,1344902400
0345437977,0,1334620800,1334620800
B0009FJKDO,0,1331510400,1331510400
B000CC0S7Q,0,1318896000,1318896000
0451213556,0,1305158400,1305158400
B000NTI1L8,0,1309737600,1309737600
B0007F5VIY,0,1361577600,1361577600
B0007HBKM8,0,1310342400,1346716800
0727810111,0,1326931200,1326931200
B0006CYHWE,0,1302652800,1302652800
B0006BYZ68,0,1301356800,1360627200
0253209862,0,1329004800,1329004800
B000MXX6VU,0,1322006400,1322006400
B0007EF69Y,0,1340496000,1340496000
B000N67KCC,0,1349222400,1349222400
1890772186,0,1341100800,1361059200
B000KADS6S,0,1328659200,1328659200
B000QJXTJY,0,1319414400,1361750400
B0007EL10W,0,1300060800,1300060800
B000IBW1FI,0,1326499200,1326499200
B000MGBNM6,0,1324857600,1356912000
B000L2JHQ0,0,1313280000,1360108800
B0007H7QJO,0,1303862400,1303862400
1893626172,0,1354665600,1354665600
B000KW82MQ,0,1306281600,1361318400
B000Q71M3Q,0,1311379200,1355443200
B000ICRGE8,0,1349395200,1349395200
B000NTZM1A,0,1351468800,1351468800
0807573159,0,1355443200,1355443200
0940450062,0,1313971200,1313971200
B000876LYO,0,1312243200,1312243200
B0006DJ9UI,0,1302134400,1361836800
B000MWBT06,0,1318809600,1331769600
B0009FJKF2,0,1357171200,1357171200
8187967064,0,1330819200,1330819200
B000TZ55BK,0,1356739200,1356739200
B0006BYZ7W,0,1318204800,1332892800
9997525515,0,1311638400,1360195200
B0006XM9NW,0,1319241600,1357948800
1901285286,0,1309996800,1309996800
0774033843,0,1331424000,1361750400
0374309213,0,1342310400,1342310400
1556525265,0,1307664000,1307664000
B0006AGTI6,0,1307145600,1358640000
B000FPVP7M,0,1320710400,1320710400
B000ND43RA,0,1310428800,1356825600
B000LBZGDE,0,1317340800,1317340800
B0007DPF28,0,1331251200,1331251200
B000FPVP7W,0,1358035200,1358035200
B000NOZEGS,0,1322524800,1322524800
0449204421,0,1299456000,1343520000
B000TN3QU4,0,1332115200,1335312000
B000N5GV3M,0,1320105600,1320105600
B0009FJKGG,0,1307404800,1361404800
0762738316,0,1308009600,1308009600
141912658X,0,1355961600,1355961600
B000NGWXOM,0,1320537600,1320537600
B000NUV82Q,0,1325030400,1325030400
0380818639,0,1360195200,1360195200
0606296352,0,1306540800,1306540800
0837120446,0,1353628800,1353628800
0714642053,0,1352505600,1352505600
B000KWSLJK,0,1355356800,1355356800
B0009FJKGQ,0,1331683200,1331683200
B000GM1EI4,0,1316563200,1358121600
B0007GWUIM,0,1319587200,1319587200
B0007D9VAA,0,1359072000,1359072000
B000L41PCM,0,1352332800,1352332800
B0006CZDE0,0,1307923200,1361750400
B00086A1TG,0,1342396800,1353801600
0812216202,0,1338681600,1338681600
B0007D9VBE,0,1320278400,1320278400
B0007F6R78,0,1328572800,1328572800
B000PJHIYM,0,1300320000,1361664000
1558747982,0,1356825600,1356825600
B0009FJKH0,0,1331683200,1331683200
B000GHBYBQ,0,1299628800,1346457600
B0006S955C,0,1311465600,1311465600
0373076312,0,1315612800,1355097600
B0009FJKHA,0,1303862400,1344384000
193281518X,0,1316044800,1316044800
0405141432,0,1331424000,1331424000
B000IV9C9Q,0,1355011200,1361404800
B0006D0B00,0,1341187200,1341187200
B0007D9VBY,0,1306713600,1306713600
0786101342,0,1322179200,1361923200
0786288523,0,1343088000,1343088000
B0006AXIDU,0,1350864000,1350864000
B000HNG9WI,0,1339027200,1339027200
B000L9VIYM,0,1359849600,1360108800
B0006WLOEI,0,1328486400,1328486400
B000ILKK2Y,1,1353542400,1359417600
B0009FJKIY,0,1313971200,1347235200
B0006W15J2,0,1335916800,1335916800
1425470009,0,1309219200,1358812800
048622225X,0,1346630400,1346630400
0195082680,0,1314230400,1314230400
0520064593,0,1346457600,1346457600
0819310093,0,1322784000,1322784000
B0009FJKI4,0,1333670400,1333670400
B000OUYQOM,0,1336694400,1336694400
B000FPVP9U,0,1306368000,1326412800
0486293963,0,1349136000,1349136000
0618127240,0,1325635200,1325635200
1558747990,0,1356825600,1356825600
B000FPVP9K,0,1340236800,1340236800
B000H44JC4,0,1330819200,1330819200
B0006WQNQM,0,1345420800,1352073600
B000OX0NP0,0,1304467200,1361318400
0060118431,0,1314662400,1349222400
0884629201,0,1315094400,1315094400
1578631904,0,1358726400,1358726400
0471417009,0,1317427200,1317427200
B00005W0B4,0,1303948800,1350345600
B000GRBB1E,0,1300147200,1360713600
B00005W0B5,0,1303948800,1350345600
B000GL5ZLW,0,1301356800,1301356800
B0009FJKJ8,1,1324512000,1358208000
B000OVECAO,0,1322006400,1322006400
B0007D9VDC,0,1323388800,1323388800
B0007HMEUA,0,1358380800,1358380800
1569472513,0,1313020800,1313020800
B000K860MO,0,1309651200,1309651200
B000877HHE,0,1346198400,1354233600
0786101369,0,1320710400,1320710400
B000712AKA,0,1303948800,1303948800
B000GP3UWO,0,1358640000,1358640000
B0009FJKJS,0,1324512000,1358467200
B00087N89A,0,1330992000,1330992000
B000GQPUI0,0,1340150400,1340150400
B0009FJKK2,0,1309392000,1309392000
B0007D9VEQ,0,1309651200,1309651200
8120616278,0,1338595200,1361577600
0806104422,0,1353715200,1353715200
0813029287,0,1303689600,1303689600
B00087S7FK,0,1311379200,1311379200
B00005W0C2,0,1315267200,1346889600
0786288558,0,1339718400,1348617600
0312193513,0,1335398400,1335398400
B000GW0Y8U,0,1328313600,1359417600
B0009FJKKM,0,1301961600,1330646400
B00085AC6E,0,1345507200,1345507200
141912160X,0,1312675200,1312675200
B000N7CVAW,0,1340755200,1340755200
0449000443,0,1326153600,1326153600
B000LBTLQ2,1,1353542400,1359417600
0373711301,0,1359158400,1359158400
0749905719,0,1346716800,1355097600
B000I0K2RS,0,1334707200,1353110400
B000JI69V2,0,1338163200,1357516800
0886465419,0,1299196800,1358899200
B000QFO8Z2,0,1302134400,1330819200
0373258860,0,1323043200,1323043200
B0009FJKL6,0,1301356800,1361491200
B000GHBYFW,0,1314748800,1314748800
B00086QQPY,0,1309132800,1356134400
086718552X,0,1308441600,1308441600
B0008B2G5S,0,1340755200,1340755200
0895298902,0,1350172800,1350172800
B000GA6XBY,0,1299888000,1299888000
B0007J4MFS,0,1330819200,1345248000
082341583X,0,1345507200,1345507200
B0007FLFA2,0,1354752000,1354752000
0385232381,0,1361923200,1361923200
0691113238,0,1305849600,1337126400
B0008B7FAE,0,1346716800,1346716800
B0007DUEDI,0,1344470400,1344470400
0753116847,0,1331078400,1331078400
B000JK35L2,0,1316822400,1354579200
0517209837,0,1342224000,1342224000
0920633668,0,1335139200,1335139200
B000LAY6UE,0,1321315200,1360886400
B00005W0E8,0,1342483200,1342483200
0886465427,0,1301616000,1340755200
B00086A1YG,0,1344124800,1344124800
B0009FJKMU,0,1315872000,1315872000
0671731998,0,1303257600,1341964800
B000NR6AZE,0,1355961600,1355961600
B0007DPF8C,0,1345939200,1345939200
0415025370,0,1322092800,1322092800
B000NOZEMW,0,1301356800,1360627200
1569472548,0,1304812800,1304812800
B0007FRA9W,0,1299628800,1312588800
0443044791,0,1351987200,1351987200
0836930592,0,1337644800,1337644800
B0007E5AGS,0,1305504000,1305504000
B000TZ55II,0,1323561600,1323561600
0886465435,0,1307318400,1357862400
B0000CIE9R,0,1352851200,1352851200
0785271511,0,1309392000,1309392000
B0007JEBBS,0,1320192000,1320192000
